"SNP","b_disc","se_disc","p_disc","b_val","se_val","b_out","se_out","true_b"
"rs4946689",0.0177573995496553,0.0149593731444329,0.235211177272959,0.0260948732354389,0.0139712556060404,-0.0142561423217974,0.0161634265035391,0.000583214175844497
"rs7643594",-0.0324912309717677,0.0117029089611024,0.0054975022356871,-0.0289212011393252,0.0120824613617733,-0.0151525147382265,0.0159763505812734,-0.0279284995383463
"rs7448915",-0.00815843714115985,0.0117990015847608,0.489281860329438,-0.00390040861214932,0.0149074149560183,-0.0175523112970445,0.0176675109434873,-0.00698722974044142
"rs8517096",-0.0556369123908633,0.0128054175507277,1.39405874785582e-05,-0.0560673088039163,0.0135578943351284,0.0193063705727078,0.0166421848069876,-0.0552787952850014
"rs1952381",-0.00822891126844884,0.0128342952132225,0.521414961457216,-0.016893626233748,0.0111453706678003,0.00787302794989486,0.0146510162055492,-0.00749749909614695
"rs7955449",-0.0128600532512948,0.0146385515248403,0.379669260677898,-0.0271634204254284,0.0132250637859106,0.00190199410313771,0.0149158084075898,-0.020994096398209
"rs6873031",0.0123960357039453,0.0129078897899017,0.336881286213108,0.0219135609597654,0.0139532937556505,-0.00712533136559279,0.0125665522422642,0.000754102191331906
"rs8358020",0.0285302151965928,0.0113551037693396,0.0119863637647665,0.0455254474506291,0.0111326291635633,0.0218906944367011,0.0176316781770438,0.0224368043446718
"rs5933247",-0.0462342293845856,0.0121199795491993,0.000136341940240684,-0.0403837142959431,0.0113368985056877,-0.0203191330045616,0.0157987645510584,-0.0284034834757502
"rs6842739",-0.0399520585658214,0.0146857666615397,0.00651909195911311,-0.000573420840334273,0.0112466184524819,-0.0028002759548625,0.0100630853027105,-0.00456876849220383
"rs4862018",0.00300439382524965,0.0148391727665439,0.839554233828493,0.00174865544910827,0.0124106459030882,0.018180776084179,0.0153380366712809,0.00842094975691105
"rs8097330",0.0330072764971623,0.0142786177545786,0.0207965548887574,0.0366021613317506,0.0111455041617155,-0.0084123958283054,0.0147273147329688,0.0355955399002052
"rs3028910",-0.0128240826100927,0.0116942431954667,0.272809723487318,-0.00662481566825021,0.0127850765204057,-0.00114511976722378,0.0138462924994528,-0.0110809043071852
"rs8275002",0.0114275090761529,0.0114324059449136,0.317517840012044,0.0197495230157498,0.0146855784580111,-0.00649773865341914,0.0137830005977303,0.0273495888217997
"rs4578431",-0.016407793521315,0.0126820678580552,0.195741756127989,-0.00393911863197358,0.0134109898554161,-0.00512205102166853,0.0102001508232206,-0.00779211348411257
"rs6294709",-0.0390540209283515,0.0112668351018801,0.000527710660856116,0.00467345339757003,0.0139272947479039,-0.00339030022411857,0.0112658862825483,-0.0185583187451108
"rs6617148",0.0153157951730168,0.0135407566949725,0.258017813192259,-0.0338243486636757,0.0124025092208758,-0.00595743488812926,0.0153532074280083,-0.0204180209698087
"rs3986392",0.00315626210220074,0.0130551048042253,0.808962575654834,-0.00837104818592238,0.0110375009095296,0.0112829367748882,0.012301875565201,-0.00397976625679556
"rs4998188",-0.000485185084942834,0.0132793818088248,0.970854398116528,0.00375876023975209,0.0140043787052855,0.00874599241062228,0.0140700100325048,-0.000403464580271038
"rs7918329",-0.0312359370182264,0.0134507027370855,0.0202193077354254,-0.00068914266766426,0.0137190454509109,0.0112006232180585,0.0147604402601719,-0.00581223290443146
"rs7081944",0.0155121945258642,0.0128487106757238,0.227318244836598,0.0197740854965958,0.0123411262836307,0.0155376386114651,0.015000075828284,0.0189400168750597
"rs6625556",0.0153317172831175,0.0145289197415113,0.291308650396868,0.00795326791991206,0.0131017919126898,0.0232850101939977,0.0171009197439998,0.00341174098251358
"rs2260551",0.00791512494145849,0.0126189969405532,0.530502690279909,-0.00409584045159726,0.0133130292026326,0.0032807886550352,0.015713753445074,-0.00190489695958572
"rs8377405",-0.00496998706078562,0.0129400939466432,0.700921687315826,-0.00845305216807118,0.0125954994587228,0.00804305116870692,0.0147969440575689,-0.0108459805055889
"rs3895286",-0.00495080636285991,0.0130331917861477,0.704048308294459,-0.0243138848938233,0.0143466915916651,-0.00847202208215935,0.0145981553625315,-0.0233282867627167
"rs7319839",-0.0599917514823172,0.0136515719769523,1.11031057482595e-05,-0.0243500968945492,0.0119131214227527,-0.00713928989492712,0.0159434636998922,-0.0352678794967179
"rs7379597",-0.00955879854942437,0.0121549172624946,0.431624914541496,0.0140307802844583,0.0143401233684272,0.00922803856165968,0.0161459721121937,0.00384141114938107
"rs7966552",0.000176091709927584,0.0146053751846775,0.990380428369123,0.000238254027148001,0.0114088641069829,-0.00378519981222848,0.0114117788672447,0.000456045662002259
"rs2945778",0.0263994733118377,0.0122505717491731,0.0311650844893758,0.0420501244755262,0.0133115142583847,-0.0017163586255166,0.0144274846687913,0.0245704173814789
"rs1311673",-0.0693696084759356,0.014516552535817,1.76470962248207e-06,-0.0592170771353867,0.014223315929994,-0.00580187015057946,0.0126261637583375,-0.0616405332594913
"rs7576659",0.0314360717036784,0.0142640633964911,0.0275338316247179,0.0225345202435508,0.0141402329253033,0.0266908246563488,0.015976334694773,0.0143499186202696
"rs3795415",-0.0282313557893898,0.0141824980592355,0.0465274004533481,0.00350177757604717,0.0121279671499506,-0.019201068918409,0.0138744703102857,0.000737754738761904
"rs3314025",-0.0296665507612396,0.0147259764103219,0.0439494353191213,-0.0236073924349684,0.0144949245499447,-0.00696377513467563,0.010080465009436,-0.014729832893266
"rs2635270",0.0268792562620737,0.0135079983482137,0.0466044781431809,0.0146014434804698,0.0127895456617698,0.00629787633202972,0.0144550921395421,0.00521353157695969
"rs7649104",0.0165269511287332,0.0116667033415288,0.15660243667606,-0.0167708025386706,0.0123679802790284,0.00617121524458689,0.0164519702289253,0.00611616800342007
"rs4294385",-0.0353440299364687,0.0135935199186206,0.00932062126185934,-0.0281616645697171,0.0138853616928682,-0.0242961759703864,0.0156133330520242,-0.0147130691537418
"rs2585058",0.0100936887984945,0.0128850177703425,0.433412035271036,0.00675468957746322,0.0115867918422446,-0.0102738470095796,0.0137840035408735,-0.000517487674105443
"rs6932362",0.0413299855807169,0.0145417528469115,0.00448090233734367,0.0531481339298389,0.0138147006798536,-0.00964161000770366,0.0134111640118063,0.0360140697200159
"rs3335874",-0.0390350037490361,0.0140565857896581,0.00548647999760044,-0.0379997503461623,0.011728001428768,-0.00382753818606053,0.0170860682763159,-0.0203267891391232
"rs2161135",0.0316984181573777,0.0144592555304989,0.0283608848511228,0.0411492645461374,0.0123880334598944,0.0252899413694459,0.0162269010990858,0.026499214657255
"rs4442553",0.0079622968509522,0.0134934043418616,0.555131610307622,-0.0211571257324577,0.0127942074723542,-0.000628978589669115,0.0100455690156668,-0.00408724049672824
"rs8024387",0.0138429247747458,0.0129018982136622,0.283299355421343,0.0194198683666207,0.0121775536378846,0.0008561035817488,0.0148338758349419,0.0266815907323562
"rs8771361",-0.00751728576429112,0.014735588057898,0.609949919200438,-0.0346520651480788,0.0146500359456986,0.0380360165059606,0.0178889314997941,-0.0151749571407712
"rs3606288",-0.0179593868426548,0.0135691649131477,0.185654533158662,-0.00363355217636313,0.0134094252949581,-0.00666594932645123,0.0107006228957325,-0.00119151589420616
"rs2357143",0.0120251704764072,0.0121250550374389,0.321313572500148,0.0062251182442249,0.0126767139397562,0.00244433054825545,0.014092086430639,0.00560220297044155
"rs8055903",-0.0165942393341522,0.0148189185811207,0.262798587780121,0.00270292997258246,0.0114773709904402,-0.0053658831103205,0.0151218337379396,-0.00202662410946145
"rs3663723",0.00722570285109422,0.0123264189297333,0.557743516128829,0.00681844949037875,0.0119304067734629,-0.0141693513458111,0.0175777228362858,0.0118572991009676
"rs6779472",-0.0183353685744356,0.0147176162013784,0.212833779820149,-0.00326845801970523,0.0134810015698895,0.00582031806996477,0.0103503577318043,-0.00300350700197081
"rs7145949",0.0313609144600287,0.0137618479421362,0.022677161963141,0.0259253005178917,0.0137470374433324,-0.00478897291876236,0.0154029977563769,0.0217597223728827
"rs5672481",0.00138372554739241,0.0116568931182846,0.905509479550688,-0.00984179793741686,0.0132754536485299,0.0107498475720041,0.0120992926582694,0.00306754980991601
"rs5063146",0.0145533071370498,0.0124253999041393,0.241496443251479,-0.000347374882391257,0.012416769864969,-0.00543688764733919,0.0163973090220243,0.00835870605802588
"rs4546333",0.0238124792382109,0.0147048786645755,0.105370019185605,0.0331997046441509,0.0133957193037495,9.52497112165348e-05,0.01491406105645,0.0147346178242844
"rs3180375",-0.0119187143056277,0.0149097035285085,0.424062503055206,-0.0557812590981288,0.0148757904563099,-0.015621487839128,0.0170093003027141,-0.0118510072325468
"rs3865059",0.0184372977042262,0.0128631623359397,0.151760416236819,0.0316184970596889,0.0125621413178742,-0.000564145141513174,0.0107692150175571,0.0196111430782479
"rs5159059",0.0140473360408216,0.0122242142772302,0.250498174322972,0.0244345738315613,0.014411258039996,0.00568593161320396,0.0114032135941088,0.0091581469408919
"rs2523797",0.00416768315530043,0.0112310813572258,0.710574400027478,0.0126427622223067,0.0111691502053291,-0.0275650111965978,0.0136366321984679,-0.00244631926080764
"rs1251702",-0.00218690378361575,0.0135569371031597,0.87184725728742,-0.00705740121220806,0.0126988894045353,-0.0162001109157574,0.0159166368059814,-0.00195808926522407
"rs6955329",0.0197044725481099,0.014607615403831,0.177363367665963,0.0229032907404348,0.01108956218604,0.00592765762642306,0.0137037347164005,0.0135882028881835
"rs8534177",0.00743174467437163,0.0143124119192362,0.603585208297888,-0.00163113424046346,0.011128285410814,-0.0166601708048738,0.0145804286748171,-0.00402860378915939
"rs5407960",0.0102793380723969,0.0131346309371293,0.43385417478256,-0.00591918359626595,0.0113928470341489,0.013585554560149,0.0136098201740533,0.00134919307691864
"rs4605203",-0.0144395898036627,0.0115965602882206,0.213072410417181,-0.0214609637384788,0.0147711902102456,-0.016238274814887,0.0116013201959431,-0.0296271864387
"rs2363591",0.00482547103005702,0.014332957919687,0.736365991968664,0.0369582101467846,0.0135710284272209,-0.0051522585071955,0.011508273569867,0.0319321685727904
"rs1830868",0.0187777468208102,0.0144685944067314,0.194346448589605,0.00927958351464272,0.0115875670053065,-0.000224160395768823,0.0100987153816968,0.0137874224875783
"rs3283935",0.0172863747913488,0.0148950248537585,0.245826213843938,0.00911129211027394,0.0127580532524735,-0.00205830473944804,0.0158064267728478,0.0149811811741936
"rs3207822",-0.0429732620318227,0.0113185729142278,0.000146633172508289,-0.0376539583679153,0.012620899643749,-0.0091298713488624,0.0157024672236294,-0.0342982354045162
"rs6647371",-0.0112468538874215,0.0144396021999419,0.436044836214248,0.00560502060025933,0.0119257827717811,0.00664058251666502,0.0161068352367729,-0.000375060171499461
"rs3509727",-0.00121420847783872,0.0117241002246737,0.917514426252692,-0.0080806495396202,0.0137497659046203,0.00784741642059894,0.0156374620012939,-0.00736081042406792
"rs2157620",-0.0291990342215712,0.0124472870370373,0.0189855218344036,-0.0408231476830769,0.0118684619683772,-0.0269597735776445,0.0127835591565818,-0.0247749535183823
"rs8988999",0.00920613345000476,0.0149370484948158,0.537677522444235,0.0175138747128652,0.0143241591444239,0.0160316224102739,0.0147561278175563,0.0130937467390786
"rs8393038",0.0286991848918143,0.0127853453075513,0.0247877986093247,0.0171360376736788,0.0138375099478289,0.0239328626960494,0.0153250825274736,0.0222143540622677
"rs4621089",-0.0419086939809422,0.0144309686664492,0.00368333499972224,-0.0484450438942418,0.0130928087653592,-0.0181191432688866,0.0124036777019501,-0.0584062525537343
"rs6266970",0.0199471217421701,0.0116471554609016,0.0867829399520035,-0.0176811812516476,0.0112144287703559,-0.0225260006470279,0.0116101336553693,-0.00412542320271722
"rs4598204",0.039854597853385,0.0117530557531863,0.000696384082361822,0.00504419053979087,0.0134982234630734,-0.0174789110674765,0.0134824291039258,0.0308063158006009
"rs3109899",-0.00602794944204799,0.0118224860671908,0.610141446066869,-0.0367104744511557,0.0140912925032899,-0.0313716725155675,0.0140719945821911,-0.0296965422593463
"rs5786036",0.0275001125637793,0.0110914647039026,0.01316057903344,0.00541355893407142,0.0125303884902969,0.00633787676497086,0.0140206846259534,0.0133959741378807
"rs5696378",-0.00106612416004417,0.0137510682744905,0.938201704590833,0.00360764123624901,0.0136935637453571,0.00943255177056405,0.0162111271303147,-0.00565238383165648
"rs1478650",0.0739092794512736,0.0110189630733803,1.98038094021636e-11,0.0503302040083789,0.0111155105382204,0.0332869328030783,0.015346661362797,0.0711096620154771
"rs5165574",0.01319576858733,0.0125294566964731,0.292258671800447,-0.0235728328091159,0.0117685324782506,0.00313159460937554,0.0147763833794743,-0.0109975381698985
"rs6453070",0.00464989441962992,0.0148979933243245,0.754952758249624,0.0179848666202437,0.0139331328663975,0.0190766612416242,0.0174503595363349,0.0197405168223428
"rs8633355",-0.0193881319733844,0.0139792512841523,0.165465530620135,-0.0297460491213775,0.0128442649133503,-0.0110901683878276,0.0144497568421066,-0.0202890169995077
"rs3299537",0.0201419071226359,0.0146326314806938,0.168664986748011,0.0148802037452579,0.012794101504609,-0.0126116831347531,0.0153190211672336,0.0173269708638893
"rs3965684",-0.0078877626999454,0.0141896443916485,0.57829177479087,0.00823291283602689,0.0142563929744065,0.00841741824235463,0.0172797691002488,0.025316352292174
"rs1470452",-0.0337206847980858,0.0118572994871065,0.00445684437993589,-0.0416157559075702,0.0146387590393424,0.0009567659076493,0.0159821251053363,-0.0295496911601946
"rs1974092",-0.0155819090370317,0.0135674823084846,0.250772686096513,-0.0337522610430491,0.0146465547112748,-0.0275391315890173,0.0118151741232723,-0.0202842754658862
"rs8467632",-0.0214567976226016,0.01134863385465,0.05866516048485,-0.0149264631292918,0.0146652594907209,0.0169117704224467,0.0163279609717429,0.0106478186490436
"rs2384272",-0.0126591865489947,0.0123803086169064,0.306532047775469,-0.0115725682986519,0.0147270096736029,-0.012544569962622,0.016250384291634,-0.0172135641511068
"rs7775242",0.0328115937732412,0.0149094459312037,0.0277554818309398,0.0299485062454376,0.0131581946229562,0.00412915370094798,0.0127666132189333,0.0370680030212542
"rs1400837",-0.00302749733962698,0.0112683028774336,0.788180743512691,-0.015565376729856,0.013578825071454,-0.0161294420626551,0.0147219797857106,-0.00801634981232449
"rs1171194",0.00402587895465319,0.0142496954891831,0.777541854825155,0.00626707338461908,0.0112427914505824,0.00740535686669829,0.0130979875642806,-0.00620071610987822
"rs3129148",0.0314370932205121,0.0131825203038752,0.0170904566211342,0.0211204390047374,0.0126603560643271,-0.00249157800640648,0.0118459479883313,0.0126665673344302
"rs3017401",-0.0310477759034016,0.0119815937466919,0.00956170677923798,-0.0199194482530294,0.0130685000000522,-0.0247690918234873,0.0162811783347279,-0.0108541037662967
"rs7635954",0.00209231369706403,0.0115987108657137,0.856844898908568,0.013666402748621,0.0137024930892512,0.00422358362614455,0.0137754136733711,0.00160830742346427
"rs4310445",0.00520230766081532,0.0127540477085859,0.683351030221261,0.008556800654849,0.0124496952770278,-0.0239253405639407,0.0157273118980229,0.0132749034699583
"rs7386556",-0.0273065417657322,0.0139634139183909,0.0505149144514964,-0.0331573897878138,0.0125926423296332,-0.00659935537012075,0.0128272911887616,-0.0277268300022919
"rs1739016",-0.0143189066836878,0.0147550925416872,0.331828073673327,-0.0104194231434796,0.0119797033369541,-0.00161833159434098,0.012557988408953,-0.0124133812676786
"rs3038229",-0.00112832368942624,0.014120772224851,0.936312622476892,0.0171107775607839,0.0116317952992395,0.045473059425076,0.0159712491706014,0.0154762822837697
"rs6107174",-0.0326996544272392,0.0143469233168289,0.0226545711300031,-0.00818868147172604,0.0131229665586725,0.00684715004264722,0.0153898064475507,-0.0067773553321639
"rs7546628",-0.0170157134968008,0.0134960164800286,0.207382624955106,-0.0492104375138159,0.0142028215518221,-0.0262948221085947,0.0152748178094625,-0.0456315024654941
"rs8399129",-0.0306965601177263,0.0115191245358437,0.00770262268758636,-0.0103318986854257,0.0127710177488625,0.00414544126463446,0.017164918711409,-0.0154405661151098
"rs2240044",0.0178782954107137,0.0115984350470826,0.123209657733075,0.0286321717803219,0.0140254616672173,0.00118915241652847,0.0102678956761956,0.0146884753246709
"rs8740113",-0.038276576937644,0.0134844172606245,0.00453149714347309,-0.0286621357180142,0.0135524004772305,-0.000245452955679341,0.0147506628949195,-0.0233242030895382
"rs5799206",0.0106591513031312,0.0119003332238644,0.370411985327639,0.013891048625728,0.0145853850217536,-0.0295375784679556,0.0176029370687902,-0.00728346312075023
"rs7379177",-0.0280796779895886,0.0144038078030571,0.0512402598406918,-0.0130881526268254,0.012532146781683,0.0238563253042572,0.0144267110936344,-0.0026238460367245
"rs1896671",0.00206856959140494,0.012246139600873,0.865862670531494,0.0425895650280501,0.0148087958581746,0.00759845094098423,0.0101317258141935,0.0129503946252127
"rs5663683",-0.026084412676644,0.0141460641659796,0.0651927181722899,0.00251540129338482,0.0138426568321884,-0.00748021276349397,0.0163507373165339,-0.00883963353994788
"rs5428579",0.00923268013436598,0.0132340923110023,0.485400092084211,0.0032463645002516,0.0147178815286607,-0.0312202122474655,0.0160316846258938,0.00856725189153298
"rs6244094",0.00332920070696573,0.0142367174625397,0.815104467080844,-0.0162515645942315,0.012498909920454,0.00836742225089623,0.0171395233422518,0.0103167660249481
"rs1156921",0.0173484282331188,0.014963104179129,0.246287588193685,-0.0239679492901612,0.0141401449879631,-0.0192566638787596,0.0118160035312176,-0.0183394723988817
"rs8937463",-0.00116691132698845,0.0121261548465118,0.923337155158244,-0.0052419252184694,0.0118764374675229,-0.0150066681899259,0.0125517915580422,-0.00111370021985459
"rs5206512",0.00591052393572619,0.0117144467560574,0.613874946065567,0.00901085017614903,0.0129418402882293,0.00769013366647206,0.0168599245063961,-0.00968949182888013
"rs3041970",0.0189016460917431,0.0138844306236133,0.173401369526167,0.0126689925200924,0.0137249131817371,0.0136994331948839,0.0171135068442672,0.00750518506999376
"rs3865956",-0.0195639743580609,0.0110620350260288,0.0769657956773263,-0.0505585731300288,0.0128545349854976,-0.00983849000866387,0.0152340267077088,-0.0271489798103444
"rs3828654",0.00672945472703115,0.0148997423090041,0.651521815256341,0.00306689116850873,0.0147565730167553,-0.0269178500360369,0.0162979081198573,-0.000957038458446571
"rs3321423",0.0277352706977703,0.0128083325186744,0.0303564241050698,0.0125757743964298,0.0123594140904024,-0.0371688781610433,0.0173362220991403,0.0242283255947279
"rs5172707",-0.00218589138195045,0.0111940454682335,0.845179474933901,-0.0129132037761877,0.0110015302971005,-0.0214826616531345,0.0159639997296035,0.00579922322014023
"rs3442467",-0.0161065710341502,0.0118026644429192,0.172361349876123,-0.00114919889615155,0.0118695330163464,-0.0111698259958685,0.0134346401803195,-0.0120577361005378
"rs2992497",-0.0109967232134642,0.0114206494763494,0.335607385064315,-0.00964720683739812,0.0111442638048902,-0.0191754016904996,0.0171746339835227,-0.0163527740666302
"rs3775188",-0.0298395602059012,0.0110596449784935,0.00697453524149277,-0.00741518752958855,0.0123929358934984,0.00286452051394982,0.0100604151654989,-0.0024577315523585
"rs8170564",-0.0363475164447893,0.0147290206784382,0.0135965868713586,0.00735672742928599,0.0113918145243078,-0.0128037707152502,0.0139814690798521,-0.00901868333924251
"rs6995654",-0.00291932150950273,0.0117639010865241,0.80401115208246,-0.00231882966031124,0.0139213547138497,0.00657507721253497,0.0132661149092019,0.00202749204269519
"rs7347760",-0.0615235999742736,0.0148816317133605,3.56197554416361e-05,-0.0572535816057396,0.01394320817478,0.00955067004853813,0.0122248185854405,-0.0337539161356969
"rs3175372",0.00426327805754054,0.0124174345918,0.731350199669059,0.0152419207504971,0.0135990465488285,-0.00596153753183061,0.0143374711349607,0.00285384086024967
"rs4032577",-0.0415199214584298,0.014729323156178,0.00481943134375884,-0.0582592776538392,0.0145426476458088,-0.0274248590498187,0.0148976169917732,-0.0484429784432215
"rs4711978",-0.0186019809609053,0.011540751456283,0.106994193866926,-0.0272378347519681,0.0114558998132125,-0.0245932972909906,0.0171064499691129,-0.0288108623026824
"rs8510451",0.0210221923056087,0.0144167857710272,0.144792394756966,-0.00618503693514437,0.0120797743024305,0.0111697108975516,0.0137056114990264,0.00496751560505922
"rs3771123",0.0089543014217564,0.0140515971975401,0.52396567033864,-0.0179751536498414,0.0145380500899628,-0.0169282112294723,0.0109651679266244,0.000989147517676339
"rs2529214",0.00325460718559772,0.0135615710411221,0.810339966735003,0.00242086426798853,0.0148860421190038,0.0246310569317968,0.0157617613542825,-0.00415032038455064
"rs6458975",0.00318510767069552,0.014271863409318,0.823400150650787,-0.0133647366431332,0.014606690610759,0.0036386568102901,0.0131594910789281,-0.000237893230870045
"rs2067728",0.00737317464277411,0.013009656989947,0.570886576149166,-0.000536450484102283,0.0137849346669391,0.0161165918720113,0.0157356607895345,0.00692908552840188
"rs5718484",-0.00385256343594843,0.0124906571200117,0.75775088973784,0.0169023286319282,0.0147238892186433,-0.00835936113980025,0.0125973419323564,0.00624102690602242
"rs4867504",0.0246718112058491,0.0145629243021831,0.0902363527149088,-0.0436232281068398,0.0139925439758226,-0.00765334962470547,0.0101208579372615,-0.00776902969041528
"rs4707230",0.0117659885460188,0.011276901028119,0.296776620719142,0.00997936335192954,0.0114422099022195,0.0109054522253584,0.0174706339705735,0.0207032047079167
"rs4918310",0.0185148740515253,0.011295983874239,0.101199313253504,0.0194614718605483,0.0131534838816151,-0.00219796066169335,0.0110950730163604,-0.000657579471981826
"rs6518963",0.0106021267878339,0.0138952046828344,0.445459721288758,-0.00251099264210109,0.0123589573344216,0.0057605082165422,0.0104187525361776,-0.00244442559125816
"rs7002985",0.0471535776947898,0.0148138002064079,0.00145715086850211,-0.00639386396175586,0.0139004369620234,-0.000126082923976588,0.0142334745805711,0.0170031248216014
"rs8625201",0.0264791378452122,0.0117852410655469,0.0246524959224527,0.0172457195025046,0.0123642268637195,-0.000404318666721876,0.016841701073572,0.0178567445100611
"rs2632994",-0.0179627581730804,0.0127444003242999,0.158698365619787,-0.0119750244295973,0.014002805580385,0.0157760416838582,0.0100364350229502,-0.0126120555894402
"rs6545427",-0.0214981090427758,0.0118131707971916,0.0687830093695478,-0.0273851636395557,0.0123037416925654,0.00569041488716714,0.0170108779314905,-0.0178390560930227
"rs5839189",-0.0327066750626337,0.0147026501083747,0.0261119433762618,-0.0210293327739323,0.0121519695902243,-0.0326798981622465,0.0132256269231439,-0.0127011249478587
"rs6920847",-0.00742767813243515,0.0132370613086969,0.574710673178201,-0.0216379054095748,0.0121445571137592,0.00660638443015854,0.0136370816417038,-0.0211639660799079
"rs7010097",0.0938968083073849,0.012500229768455,5.84060870394216e-14,0.103246438084485,0.0118219083342701,0.00684087913434507,0.0104888984095305,0.0933190748469394
"rs4050822",0.00491741453133498,0.0116579841785133,0.673166196531834,-0.00463296696384482,0.012150944785215,0.0014730837073567,0.0164302182197571,0.00559093539309104
"rs4791816",-0.00146999096131237,0.0148815398123115,0.921313350873319,0.00602673588272523,0.0120614092843607,0.0209068805832434,0.0157366614416242,-0.00261198649708976
"rs8002192",0.00362227215039662,0.0125364699549973,0.772628237841389,-0.0102153588031562,0.0116635368019342,0.0280579592236827,0.0155629853513092,0.0115658955664642
"rs4876217",-0.00550986083345599,0.0129424139810726,0.670310965962281,0.023178424576898,0.0116574401706457,-0.030929928916487,0.0156406427007169,-2.98685214234767e-05
"rs4134092",0.0165931437087226,0.0118814435955137,0.162546056572857,0.0167314058611999,0.0121471100766212,-0.017047295725055,0.0118998725451529,0.00736493331739233
"rs4516069",0.00724660062628071,0.0123392768213525,0.557016207939273,-0.017052156005635,0.0130471153855324,0.00314356902224286,0.0102409086413682,-0.00892904665158266
"rs7960854",-0.0164884448284276,0.0136103027975187,0.225716133352596,-0.0185747746004768,0.0124797234581783,-0.0102765408561606,0.0119482924025506,-0.017281943260221
"rs7263298",0.0174449626555862,0.0140122478883713,0.213139252072842,-0.004193500980721,0.014766178640537,-0.00503823261700589,0.0149958416949958,0.0140063800422678
"rs6195690",0.0164403863739141,0.0117947642384097,0.163356395258053,0.00128587262049014,0.0133071002708748,0.014561098721542,0.0101724907699972,0.0137001710939011
"rs6296289",-0.0493725429087347,0.0121430280553177,4.78439842964574e-05,-0.047752924871702,0.0131485231760889,-0.0133731252196305,0.0121835130807012,-0.0516648539552688
"rs3541076",0.0129384548883215,0.0117976071313024,0.272771846744401,-0.0129272766802771,0.0139104961445555,-0.0181085027250123,0.0175449086595327,0.0157913037328816
"rs5791009",-0.0243307360399918,0.0132659816090018,0.0666436358468835,-0.0236124725787134,0.0122675863569602,-0.0101916885301159,0.0179908164516091,-0.0319206859008065
"rs7169426",0.00741577913424525,0.0116722112651914,0.525209124965196,0.0111577674780426,0.0143237469987944,0.0131365553476509,0.0172212456874549,-0.000822371837600778
"rs1392108",-0.0040804063353591,0.0147745245834813,0.782410954320038,-0.00543972126278072,0.0136446859901771,0.00162373042227635,0.0111955971382558,-0.00710770057171451
"rs5699823",0.00488206602043117,0.013017632340081,0.707634535474543,-0.0116429912641326,0.0118464735383168,0.0126140102895495,0.0171841665357351,-0.00230501279557832
"rs7441877",0.0133675888811683,0.0111882778704166,0.232170961827046,0.0275844870131336,0.0123922808254138,-0.0219462560453699,0.0140785469841212,0.0197322791739591
"rs1241921",-0.0197896413167983,0.0145512288976461,0.173830575965393,-0.0252505359917009,0.0130678773513064,-0.00176640485968562,0.0139486890546978,-0.0225939214911583
"rs1798593",0.00254518178666221,0.0117871103873476,0.829042904552822,0.0211908264310663,0.0146243374021724,0.00963909593970891,0.0149646887499839,-0.00477870650333811
"rs7365008",0.0446998611554824,0.011748136731796,0.000141891949765997,0.0534901193667288,0.0149609863171354,0.0237644693473927,0.0122429054547101,0.0459594448207246
"rs6038472",-0.0282553192345551,0.013264505580999,0.0331596504130939,-0.00397606811047914,0.0121688743242994,-0.0335224489494539,0.010793619684875,-0.0266095135071094
"rs6151012",-0.0174844320740421,0.0133452995549887,0.190142869756011,-0.018768241760155,0.0122883527325466,-0.00982487312339624,0.0103928551748395,-0.011278576228153
"rs8471271",0.00779330554957328,0.0148798856763169,0.600454050339705,0.0148462351988428,0.0135164126968011,0.0119226925364236,0.0148921875860542,-0.000738936402145032
"rs8238891",0.00666438134221981,0.0120234976727515,0.579387403379386,0.0172494568528199,0.014081921662204,0.00696640353975851,0.0122627648711205,0.00359915795698389
"rs4196326",0.0283374866300555,0.0141972081530839,0.0459350026389216,-0.00200481431244669,0.0119169133445248,0.00219252926641639,0.0102001490779221,-0.00959950080949278
"rs8816011",-0.00634236700038939,0.0115527348825708,0.583010466410371,0.0164241297343146,0.0119699233556166,-0.0191051521114952,0.0114563116729259,-0.00478858171831219
"rs1935933",0.0208512850046516,0.0119797050375491,0.0817623508106105,0.0330925930506643,0.0115232204515487,-0.00196052679730568,0.0151471882294863,0.019514660654136
"rs5264623",-0.0178475225869247,0.0144495694292709,0.216771158217889,0.012625958165208,0.0144265819638968,-0.0235904128385454,0.0106883340645581,-0.00325341863325079
"rs8521509",0.0164889977746952,0.0134714203523472,0.220952808214411,0.0202258905698231,0.0114004987524822,0.00101577935004684,0.0176250319425017,0.0045279957488082
"rs6603147",0.00292262946257872,0.0121384037444368,0.80972916829038,-0.00326744878151944,0.0138292037807405,-0.0138616143655216,0.0149685834888369,0.00665176023278807
"rs3803299",0.00913944613714206,0.0136134086912498,0.501993649436548,0.0163996266657155,0.013177693746984,-0.0226737357218926,0.0165115289371461,0.0073266166690158
"rs4428316",0.0228463570086236,0.0147898832727224,0.122411902294769,0.0237234586887801,0.0117170185893774,0.00345368112286547,0.0125459158178419,0.00886509034642407
"rs7801406",0.0205674464626078,0.0128362262425944,0.109089954578434,-0.021062745102986,0.011776221181266,0.0300864047913843,0.0164064404536039,0.000983386422941538
"rs4608943",-0.0157216255290114,0.0119841800313443,0.189565711370462,0.00520309902213979,0.0143894541785121,-0.0262793667947306,0.0153782531265169,-0.0127561333709144
